CREATED_DATE,SPECIES,LATITUDE,LONGITUDE,Location
08/04/2017 08:46:00 AM,EASTERN GREY KANGAROO,-35.28456758,149.1163591,POINT (149.1163591 -35.28456758)
07/19/2018 06:02:00 PM,EASTERN GREY KANGAROO,-35.32495995,149.0892872,POINT (149.0892872 -35.32495995)
07/31/2019 08:06:00 PM,EASTERN GREY KANGAROO,-35.32313341,149.1268773,POINT (149.1268773 -35.32313341)
12/18/2018 05:49:00 PM,OTHER,-35.44016858,149.0501455,POINT (149.0501455 -35.44016858)
07/31/2019 12:44:00 PM,EASTERN GREY KANGAROO,-35.32050555,149.2017949,POINT (149.2017949 -35.32050555)
07/29/2019 03:48:00 PM,EASTERN GREY KANGAROO,-35.45928432,149.0911546,POINT (149.0911546 -35.45928432)
10/12/2016 02:37:00 PM,EASTERN GREY KANGAROO,-35.28433089,149.0901357,POINT (149.0901357 -35.28433089)
07/12/2016 04:32:00 PM,EASTERN GREY KANGAROO,-35.2971635,149.0341438,POINT (149.0341438 -35.2971635)
11/30/2019 10:24:00 PM,EASTERN GREY KANGAROO,-35.60381618,149.0540349,POINT (149.0540349 -35.60381618)
09/20/2016 08:28:00 AM,EASTERN GREY KANGAROO,-35.32849855,149.0259314,POINT (149.0259314 -35.32849855)
01/15/2017 09:08:00 AM,EASTERN GREY KANGAROO,-35.31582808,149.0039318,POINT (149.0039318 -35.31582808)
08/21/2018 09:49:00 AM,EASTERN GREY KANGAROO,-35.29403458,149.0619891,POINT (149.0619891 -35.29403458)
12/23/2017 01:15:00 PM,WALLAROO,-35.18660907,149.0004507,POINT (149.0004507 -35.18660907)
11/17/2018 11:56:00 AM,EASTERN GREY KANGAROO,-35.37835488,149.0975639,POINT (149.0975639 -35.37835488)
01/25/2017 01:34:00 PM,BRUSHTAIL POSSUM,-35.25094785,149.0505977,POINT (149.0505977 -35.25094785)
06/29/2020 09:13:00 AM,EASTERN GREY KANGAROO,-35.33518978,149.2253614,POINT (149.2253614 -35.33518978)
08/23/2017 10:43:00 AM,EASTERN GREY KANGAROO,-35.35177537,149.1027926,POINT (149.1027926 -35.35177537)
08/24/2018 04:30:00 PM,EASTERN GREY KANGAROO,-35.38004365,149.1324252,POINT (149.1324252 -35.38004365)
03/16/2022 01:09:00 PM,EASTERN GREY KANGAROO,-35.26885947,149.0367391,POINT (149.0367391 -35.26885947)
06/30/2021 03:37:00 PM,EASTERN GREY KANGAROO,-35.20436095,149.176016,POINT (149.176016 -35.20436095)
10/24/2020 02:09:00 AM,EASTERN GREY KANGAROO,-35.21565139,149.0402553,POINT (149.0402553 -35.21565139)
04/04/2019 02:09:00 PM,EASTERN GREY KANGAROO,-35.217342,149.0824999,POINT (149.0824999 -35.217342)
10/27/2018 09:47:00 AM,EASTERN GREY KANGAROO,-35.27113833,149.1758936,POINT (149.1758936 -35.27113833)
07/04/2020 10:30:00 AM,EASTERN GREY KANGAROO,-35.2832693,149.1076805,POINT (149.1076805 -35.2832693)
07/06/2018 09:50:00 AM,EASTERN GREY KANGAROO,-35.42449328,149.0716269,POINT (149.0716269 -35.42449328)
05/11/2022 08:30:00 AM,EASTERN GREY KANGAROO,-35.2310727,149.0821427,POINT (149.0821427 -35.2310727)
02/08/2020 08:56:00 AM,EASTERN GREY KANGAROO,-35.33752477,149.0753759,POINT (149.0753759 -35.33752477)
07/02/2016 09:20:00 AM,WOMBAT,-35.44945255,149.1299284,POINT (149.1299284 -35.44945255)
04/25/2019 10:30:00 AM,EASTERN GREY KANGAROO,-35.3244092,149.221209,POINT (149.221209 -35.3244092)
04/26/2018 02:46:00 PM,EASTERN GREY KANGAROO,-35.37868746,149.0741893,POINT (149.0741893 -35.37868746)
02/15/2018 03:33:00 AM,EASTERN GREY KANGAROO,-35.34251554,149.1015755,POINT (149.1015755 -35.34251554)
01/13/2019 09:09:00 AM,EASTERN GREY KANGAROO,-35.40969767,149.1476965,POINT (149.1476965 -35.40969767)
11/28/2018 07:52:00 PM,EASTERN GREY KANGAROO,-35.27420334,149.1488034,POINT (149.1488034 -35.27420334)
09/21/2018 06:18:00 AM,EASTERN GREY KANGAROO,-35.34318853,149.1629732,POINT (149.1629732 -35.34318853)
02/17/2021 10:01:00 AM,EASTERN GREY KANGAROO,-35.32039152,149.1150406,POINT (149.1150406 -35.32039152)
12/21/2016 06:34:00 AM,EASTERN GREY KANGAROO,-35.21247809,149.1963001,POINT (149.1963001 -35.21247809)
12/18/2017 01:42:00 PM,EASTERN GREY KANGAROO,-35.43668715,148.9464369,POINT (148.9464369 -35.43668715)
03/14/2018 07:16:00 AM,EASTERN GREY KANGAROO,-35.27744788,149.0919193,POINT (149.0919193 -35.27744788)
01/12/2017 12:17:00 AM,EASTERN GREY KANGAROO,-35.24876095,149.1683662,POINT (149.1683662 -35.24876095)
03/06/2019 10:22:00 AM,EASTERN GREY KANGAROO,-35.26489822,149.148139,POINT (149.148139 -35.26489822)
04/17/2022 07:58:00 AM,RED NECKED WALLABY,-35.21623855,149.183532,POINT (149.183532 -35.21623855)
05/17/2016 06:12:00 PM,EASTERN GREY KANGAROO,-35.22310691,149.1709781,POINT (149.1709781 -35.22310691)
10/03/2021 02:16:00 PM,WOMBAT,-35.45757556,149.0778795,POINT (149.0778795 -35.45757556)
10/22/2019 06:33:00 PM,EASTERN GREY KANGAROO,-35.32616247,149.1287472,POINT (149.1287472 -35.32616247)
09/01/2016 08:24:00 AM,EASTERN GREY KANGAROO,-35.21797146,149.1821974,POINT (149.1821974 -35.21797146)
11/08/2016 07:49:00 AM,EASTERN GREY KANGAROO,-35.25580774,149.1777102,POINT (149.1777102 -35.25580774)
02/11/2019 12:16:00 PM,EASTERN GREY KANGAROO,-35.39071432,149.1020616,POINT (149.1020616 -35.39071432)
08/18/2018 04:03:00 PM,EASTERN GREY KANGAROO,-35.34440387,149.1379933,POINT (149.1379933 -35.34440387)
04/09/2021 09:42:00 PM,EASTERN GREY KANGAROO,-35.18885908,149.1343825,POINT (149.1343825 -35.18885908)
05/28/2022 10:07:00 AM,EASTERN GREY KANGAROO,-35.42894541,149.0695273,POINT (149.0695273 -35.42894541)
08/10/2022 07:05:00 PM,EASTERN GREY KANGAROO,-35.31356959,149.0266601,POINT (149.0266601 -35.31356959)
06/29/2022 08:01:00 PM,EASTERN GREY KANGAROO,-35.20097182,149.0981657,POINT (149.0981657 -35.20097182)
05/01/2017 12:53:00 PM,EASTERN GREY KANGAROO,-35.19688407,149.0737785,POINT (149.0737785 -35.19688407)
09/10/2018 08:45:00 AM,EASTERN GREY KANGAROO,-35.36325462,149.1942566,POINT (149.1942566 -35.36325462)
11/29/2016 08:21:00 AM,EASTERN GREY KANGAROO,-35.20587495,149.1936916,POINT (149.1936916 -35.20587495)
05/10/2018 01:26:00 AM,EASTERN GREY KANGAROO,-35.27654935,149.0936972,POINT (149.0936972 -35.27654935)
07/23/2018 07:44:00 PM,EASTERN GREY KANGAROO,-35.37413433,149.1047623,POINT (149.1047623 -35.37413433)
07/18/2019 09:52:00 AM,EASTERN GREY KANGAROO,-35.23256498,149.1976401,POINT (149.1976401 -35.23256498)
09/06/2018 10:16:00 AM,EASTERN GREY KANGAROO,-35.33000738,149.2389135,POINT (149.2389135 -35.33000738)
11/12/2022 12:07:00 PM,EASTERN GREY KANGAROO,-35.40615279,149.0642376,POINT (149.0642376 -35.40615279)
08/05/2018 09:32:00 AM,WOMBAT,-35.25689772,149.0640453,POINT (149.0640453 -35.25689772)
05/18/2021 11:17:00 AM,WOMBAT,-35.51335984,149.1493129,POINT (149.1493129 -35.51335984)
10/31/2018 09:09:00 AM,SWAN,-35.19372075,149.1109791,POINT (149.1109791 -35.19372075)
10/29/2016 09:06:00 AM,EASTERN GREY KANGAROO,-35.32280975,149.1637372,POINT (149.1637372 -35.32280975)
09/09/2016 07:10:00 PM,EASTERN GREY KANGAROO,-35.44138855,149.0876696,POINT (149.0876696 -35.44138855)
01/22/2018 07:12:00 AM,EASTERN GREY KANGAROO,-35.36830776,149.0320103,POINT (149.0320103 -35.36830776)
08/02/2018 08:58:00 AM,EASTERN GREY KANGAROO,-35.28912822,149.0830502,POINT (149.0830502 -35.28912822)
03/12/2020 02:48:00 PM,OTHER,-35.3823183,149.0957029,POINT (149.0957029 -35.3823183)
08/26/2017 07:55:00 PM,OTHER,-35.18693951,149.1381932,POINT (149.1381932 -35.18693951)
07/07/2020 10:59:00 AM,EASTERN GREY KANGAROO,-35.38351539,149.0399091,POINT (149.0399091 -35.38351539)
06/17/2016 10:10:00 AM,EASTERN GREY KANGAROO,-35.42957578,149.0854415,POINT (149.0854415 -35.42957578)
07/31/2019 08:07:00 AM,EASTERN GREY KANGAROO,-35.32122765,149.0580074,POINT (149.0580074 -35.32122765)
08/02/2021 08:23:00 AM,EASTERN GREY KANGAROO,-35.18080628,149.1447917,POINT (149.1447917 -35.18080628)
07/18/2018 07:03:00 PM,EASTERN GREY KANGAROO,-35.38736866,149.0942585,POINT (149.0942585 -35.38736866)
01/20/2017 07:04:00 AM,EASTERN GREY KANGAROO,-35.21724782,149.1923383,POINT (149.1923383 -35.21724782)
09/20/2018 02:12:00 PM,EASTERN GREY KANGAROO,-35.44982863,149.1237991,POINT (149.1237991 -35.44982863)
07/12/2019 10:00:00 AM,EASTERN GREY KANGAROO,-35.41079855,149.1332703,POINT (149.1332703 -35.41079855)
06/18/2016 06:21:00 PM,EASTERN GREY KANGAROO,-35.30166374,149.0339092,POINT (149.0339092 -35.30166374)
04/15/2019 03:11:00 PM,EASTERN GREY KANGAROO,-35.39265623,149.0785559,POINT (149.0785559 -35.39265623)
01/20/2020 10:22:00 AM,EASTERN GREY KANGAROO,-35.30830341,149.1202441,POINT (149.1202441 -35.30830341)
02/20/2016 06:22:00 AM,OTHER,-35.33479465,149.1622016,POINT (149.1622016 -35.33479465)
03/30/2018 11:14:00 AM,EASTERN GREY KANGAROO,-35.3633093,149.1702267,POINT (149.1702267 -35.3633093)
07/08/2018 08:46:00 PM,EASTERN GREY KANGAROO,-35.22110454,149.1492428,POINT (149.1492428 -35.22110454)
10/28/2016 11:28:00 AM,SWAMP WALLABY,-35.3480261,149.0866831,POINT (149.0866831 -35.3480261)
11/08/2022 10:02:00 AM,,-35.46050873,149.0988888,POINT (149.0988888 -35.46050873)
06/28/2016 07:45:00 PM,WALLAROO,-35.26883013,149.1597494,POINT (149.1597494 -35.26883013)
07/17/2016 12:24:00 AM,EASTERN GREY KANGAROO,-35.44347914,149.0976578,POINT (149.0976578 -35.44347914)
06/26/2017 08:33:00 AM,EASTERN GREY KANGAROO,-35.380792,149.1689614,POINT (149.1689614 -35.380792)
03/02/2017 09:56:00 AM,EASTERN GREY KANGAROO,-35.29339617,149.0589155,POINT (149.0589155 -35.29339617)
03/09/2018 08:09:00 PM,EASTERN GREY KANGAROO,-35.33637387,149.1003726,POINT (149.1003726 -35.33637387)
08/07/2016 10:53:00 AM,EASTERN GREY KANGAROO,-35.34708832,149.1196859,POINT (149.1196859 -35.34708832)
08/17/2019 10:20:00 AM,EASTERN GREY KANGAROO,-35.22264709,149.1748792,POINT (149.1748792 -35.22264709)
01/29/2020 08:53:00 PM,EASTERN GREY KANGAROO,-35.25259783,149.1506187,POINT (149.1506187 -35.25259783)
09/15/2020 02:31:00 PM,EASTERN GREY KANGAROO,-35.17848134,149.1467182,POINT (149.1467182 -35.17848134)
06/23/2018 12:58:00 PM,EASTERN GREY KANGAROO,-35.275047,149.0471708,POINT (149.0471708 -35.275047)
08/30/2022 03:06:00 PM,EASTERN GREY KANGAROO,-35.43336806,149.0783241,POINT (149.0783241 -35.43336806)
07/11/2017 07:54:00 PM,EASTERN GREY KANGAROO,-35.32609636,149.0434335,POINT (149.0434335 -35.32609636)
12/24/2018 10:12:00 PM,EASTERN GREY KANGAROO,-35.28440515,149.1110728,POINT (149.1110728 -35.28440515)
09/23/2019 10:10:00 AM,EASTERN GREY KANGAROO,-35.39620493,149.1440849,POINT (149.1440849 -35.39620493)
06/11/2020 08:02:00 AM,EASTERN GREY KANGAROO,-35.28079613,149.087042,POINT (149.087042 -35.28079613)
09/18/2019 12:16:00 PM,EASTERN GREY KANGAROO,-35.22303424,149.1703071,POINT (149.1703071 -35.22303424)
10/19/2019 03:00:00 PM,EASTERN GREY KANGAROO,-35.46217287,149.1140921,POINT (149.1140921 -35.46217287)
10/29/2017 12:26:00 AM,BROWN SNAKE,-35.2777419,148.9729311,POINT (148.9729311 -35.2777419)
03/10/2018 04:29:00 AM,EASTERN GREY KANGAROO,-35.24235087,149.1455685,POINT (149.1455685 -35.24235087)
02/27/2017 08:52:00 AM,EASTERN GREY KANGAROO,-35.18045619,149.0168408,POINT (149.0168408 -35.18045619)
10/21/2019 10:48:00 AM,EASTERN GREY KANGAROO,-35.36347755,149.1279665,POINT (149.1279665 -35.36347755)
05/02/2022 09:11:00 AM,WALLAROO,-35.46084418,149.1331968,POINT (149.1331968 -35.46084418)
11/20/2016 01:57:00 AM,EASTERN GREY KANGAROO,-35.39161318,149.1399353,POINT (149.1399353 -35.39161318)
01/09/2020 07:57:00 PM,EASTERN GREY KANGAROO,-35.3368912,149.0024782,POINT (149.0024782 -35.3368912)
10/05/2018 06:52:00 AM,EASTERN GREY KANGAROO,-35.31473913,149.165895,POINT (149.165895 -35.31473913)
09/03/2020 02:45:00 PM,EASTERN GREY KANGAROO,-35.22369286,149.0498725,POINT (149.0498725 -35.22369286)
12/24/2018 07:26:00 AM,EASTERN GREY KANGAROO,-35.20903173,149.0683337,POINT (149.0683337 -35.20903173)
04/16/2021 07:53:00 AM,EASTERN GREY KANGAROO,-35.2115882,149.1758617,POINT (149.1758617 -35.2115882)
10/28/2019 06:07:00 AM,EASTERN GREY KANGAROO,-35.21576167,149.0565878,POINT (149.0565878 -35.21576167)
09/22/2018 03:27:00 AM,EASTERN GREY KANGAROO,-35.31524186,149.0784546,POINT (149.0784546 -35.31524186)
02/21/2020 07:23:00 AM,EASTERN GREY KANGAROO,-35.32523681,149.034364,POINT (149.034364 -35.32523681)
10/26/2018 03:43:00 PM,EASTERN GREY KANGAROO,-35.34331925,149.1263684,POINT (149.1263684 -35.34331925)
02/05/2020 07:26:00 AM,EASTERN GREY KANGAROO,-35.396788,149.147054,POINT (149.147054 -35.396788)
02/05/2023 09:35:00 PM,EASTERN GREY KANGAROO,-35.44373239,149.1016631,POINT (149.1016631 -35.44373239)
04/21/2016 09:19:00 PM,EASTERN GREY KANGAROO,-35.15362117,149.149995,POINT (149.149995 -35.15362117)
08/06/2019 06:36:00 AM,EASTERN GREY KANGAROO,-35.34570185,149.1160763,POINT (149.1160763 -35.34570185)
05/10/2022 09:27:00 PM,OTHER,-35.32885253,149.0536078,POINT (149.0536078 -35.32885253)
09/06/2019 12:25:00 PM,EASTERN GREY KANGAROO,-35.36587905,149.16759,POINT (149.16759 -35.36587905)
09/28/2018 02:05:00 PM,EASTERN GREY KANGAROO,-35.28323438,149.1214966,POINT (149.1214966 -35.28323438)
10/16/2020 08:49:00 AM,EASTERN GREY KANGAROO,-35.26370707,149.0560032,POINT (149.0560032 -35.26370707)
07/19/2018 09:12:00 AM,EASTERN GREY KANGAROO,-35.22290018,149.136891,POINT (149.136891 -35.22290018)
05/24/2016 09:52:00 AM,EASTERN GREY KANGAROO,-35.57813882,149.1353388,POINT (149.1353388 -35.57813882)
09/25/2017 08:43:00 AM,WALLAROO,-35.30589638,149.0870193,POINT (149.0870193 -35.30589638)
07/11/2020 02:54:00 PM,EASTERN GREY KANGAROO,-35.27279943,149.0759643,POINT (149.0759643 -35.27279943)
06/03/2018 08:54:00 AM,EASTERN GREY KANGAROO,-35.29319987,149.1728972,POINT (149.1728972 -35.29319987)
09/23/2016 11:14:00 AM,MAGPIES,-35.25822186,149.0629211,POINT (149.0629211 -35.25822186)
01/19/2018 07:44:00 PM,EASTERN GREY KANGAROO,-35.30198452,149.0539528,POINT (149.0539528 -35.30198452)
06/27/2016 01:12:00 PM,EASTERN GREY KANGAROO,-35.38422388,149.0835406,POINT (149.0835406 -35.38422388)
09/24/2016 02:35:00 PM,EASTERN GREY KANGAROO,-35.32692795,149.0039175,POINT (149.0039175 -35.32692795)
06/14/2021 04:18:00 PM,OTHER,-35.43438134,149.0879341,POINT (149.0879341 -35.43438134)
11/03/2022 06:29:00 AM,EASTERN GREY KANGAROO,-35.24887381,149.0902048,POINT (149.0902048 -35.24887381)
07/21/2016 03:29:00 PM,EASTERN GREY KANGAROO,-35.15391638,149.1226362,POINT (149.1226362 -35.15391638)
11/28/2018 08:39:00 AM,EASTERN GREY KANGAROO,-35.31316179,149.1595586,POINT (149.1595586 -35.31316179)
09/03/2019 10:55:00 AM,EASTERN GREY KANGAROO,-35.41115537,149.0619127,POINT (149.0619127 -35.41115537)
02/27/2017 08:28:00 AM,EASTERN GREY KANGAROO,-35.2484733,149.1208982,POINT (149.1208982 -35.2484733)
06/19/2022 08:41:00 AM,EASTERN GREY KANGAROO,-35.35553949,149.0753572,POINT (149.0753572 -35.35553949)
10/15/2017 07:43:00 AM,EASTERN GREY KANGAROO,-35.19385916,149.0920467,POINT (149.0920467 -35.19385916)
09/07/2018 10:29:00 AM,EASTERN GREY KANGAROO,-35.23176528,149.1186629,POINT (149.1186629 -35.23176528)
01/16/2020 05:55:00 PM,EASTERN GREY KANGAROO,-35.32411512,149.0969553,POINT (149.0969553 -35.32411512)
08/18/2017 09:20:00 AM,EASTERN GREY KANGAROO,-35.32841862,149.0597136,POINT (149.0597136 -35.32841862)
10/04/2022 01:20:00 PM,EASTERN GREY KANGAROO,-35.26947103,149.0516492,POINT (149.0516492 -35.26947103)
07/03/2018 01:52:00 PM,EASTERN GREY KANGAROO,-35.43236728,149.0917619,POINT (149.0917619 -35.43236728)
07/30/2017 12:46:00 PM,OTHER,-35.2457482,149.0723393,POINT (149.0723393 -35.2457482)
01/04/2018 08:39:00 AM,EASTERN GREY KANGAROO,-35.39067392,149.1157117,POINT (149.1157117 -35.39067392)
08/06/2019 09:43:00 AM,EASTERN GREY KANGAROO,-35.47588495,149.0906703,POINT (149.0906703 -35.47588495)
11/20/2019 07:22:00 AM,EASTERN GREY KANGAROO,-35.34078859,149.1828161,POINT (149.1828161 -35.34078859)
09/13/2019 01:55:00 AM,EASTERN GREY KANGAROO,-35.23413458,149.1252778,POINT (149.1252778 -35.23413458)
05/13/2018 09:10:00 AM,EASTERN GREY KANGAROO,-35.21464658,149.1863438,POINT (149.1863438 -35.21464658)
09/30/2021 02:46:00 PM,EASTERN GREY KANGAROO,-35.38667487,149.0628994,POINT (149.0628994 -35.38667487)
03/04/2018 01:13:00 PM,EASTERN GREY KANGAROO,-35.39565869,149.1533479,POINT (149.1533479 -35.39565869)
10/31/2019 09:33:00 AM,EASTERN GREY KANGAROO,-35.29815582,149.0693965,POINT (149.0693965 -35.29815582)
03/13/2019 08:11:00 AM,EASTERN GREY KANGAROO,-35.25707258,149.1506434,POINT (149.1506434 -35.25707258)
01/01/2016 06:11:00 PM,ROSELLA - CRIMSON,-35.3755061,149.1165144,POINT (149.1165144 -35.3755061)
07/12/2016 07:29:00 AM,EASTERN GREY KANGAROO,-35.26875923,149.1961377,POINT (149.1961377 -35.26875923)
08/19/2018 12:55:00 PM,EASTERN GREY KANGAROO,-35.23257652,149.149053,POINT (149.149053 -35.23257652)
05/04/2018 10:57:00 AM,EASTERN GREY KANGAROO,-35.35091785,149.0965232,POINT (149.0965232 -35.35091785)
01/25/2019 05:11:00 PM,OTHER,-35.39731462,149.1586691,POINT (149.1586691 -35.39731462)
06/22/2021 09:19:00 PM,EASTERN GREY KANGAROO,-35.44083478,149.0871404,POINT (149.0871404 -35.44083478)
10/25/2018 08:24:00 PM,EASTERN GREY KANGAROO,-35.31438529,149.1138352,POINT (149.1138352 -35.31438529)
08/30/2019 10:03:00 AM,EASTERN GREY KANGAROO,-35.21307981,149.1824636,POINT (149.1824636 -35.21307981)
07/08/2018 10:00:00 AM,EASTERN GREY KANGAROO,-35.4441136,149.0754856,POINT (149.0754856 -35.4441136)
11/22/2016 07:22:00 AM,SWAMP WALLABY,-35.21724778,149.1108772,POINT (149.1108772 -35.21724778)
01/06/2018 11:52:00 AM,EASTERN GREY KANGAROO,-35.31183478,149.1740832,POINT (149.1740832 -35.31183478)
10/30/2018 08:47:00 AM,EASTERN GREY KANGAROO,-35.2354576,149.1276992,POINT (149.1276992 -35.2354576)
05/01/2018 03:28:00 AM,EASTERN GREY KANGAROO,-35.29789382,149.1668669,POINT (149.1668669 -35.29789382)
07/21/2021 01:03:00 PM,EASTERN GREY KANGAROO,-35.4186607,149.0638673,POINT (149.0638673 -35.4186607)
11/26/2022 07:36:00 PM,EASTERN GREY KANGAROO,-35.34454834,149.2045954,POINT (149.2045954 -35.34454834)
06/29/2018 02:00:00 PM,EASTERN GREY KANGAROO,-35.39956382,149.148636,POINT (149.148636 -35.39956382)
05/25/2021 12:10:00 PM,EASTERN GREY KANGAROO,-35.32849088,149.1222885,POINT (149.1222885 -35.32849088)
06/28/2017 03:09:00 PM,WOMBAT,-35.42849582,149.0242833,POINT (149.0242833 -35.42849582)
03/20/2018 06:47:00 AM,EASTERN GREY KANGAROO,-35.21565841,149.1929124,POINT (149.1929124 -35.21565841)
08/25/2018 06:39:00 AM,EASTERN GREY KANGAROO,-35.3664393,149.1583402,POINT (149.1583402 -35.3664393)
06/08/2017 06:40:00 AM,EASTERN GREY KANGAROO,-35.40952785,149.1066666,POINT (149.1066666 -35.40952785)
11/07/2017 07:41:00 AM,EASTERN GREY KANGAROO,-35.2423663,149.0921263,POINT (149.0921263 -35.2423663)
05/05/2016 08:29:00 AM,EASTERN GREY KANGAROO,-35.32011944,149.1138666,POINT (149.1138666 -35.32011944)
07/10/2022 09:36:00 PM,EASTERN GREY KANGAROO,-35.18992304,149.0881026,POINT (149.0881026 -35.18992304)
11/05/2016 08:31:00 AM,EASTERN GREY KANGAROO,-35.28018668,149.0706564,POINT (149.0706564 -35.28018668)
05/31/2016 01:32:00 PM,EASTERN GREY KANGAROO,-35.40917286,149.1352161,POINT (149.1352161 -35.40917286)
09/30/2018 08:56:00 AM,EASTERN GREY KANGAROO,-35.37046378,149.0621337,POINT (149.0621337 -35.37046378)
03/16/2016 05:54:00 AM,EASTERN GREY KANGAROO,-35.36361764,149.1666671,POINT (149.1666671 -35.36361764)
08/02/2018 04:36:00 PM,EASTERN GREY KANGAROO,-35.38034988,149.1251768,POINT (149.1251768 -35.38034988)
10/25/2021 11:43:00 AM,EASTERN GREY KANGAROO,-35.2326636,149.0621822,POINT (149.0621822 -35.2326636)
01/20/2016 10:29:00 AM,EASTERN GREY KANGAROO,-35.32134451,149.2154917,POINT (149.2154917 -35.32134451)
07/29/2016 07:21:00 AM,EASTERN GREY KANGAROO,-35.18624014,149.1394251,POINT (149.1394251 -35.18624014)
06/25/2018 08:07:00 PM,WALLAROO,-35.36874135,148.9943776,POINT (148.9943776 -35.36874135)
04/21/2021 07:25:00 AM,EASTERN GREY KANGAROO,-35.36211495,149.1084651,POINT (149.1084651 -35.36211495)
08/22/2017 08:10:00 AM,EASTERN GREY KANGAROO,-35.32475532,149.0832159,POINT (149.0832159 -35.32475532)
08/09/2016 10:17:00 AM,EASTERN GREY KANGAROO,-35.39775525,149.1537737,POINT (149.1537737 -35.39775525)
08/20/2022 03:00:00 AM,EASTERN GREY KANGAROO,-35.4379611,149.0906591,POINT (149.0906591 -35.4379611)
02/10/2016 04:20:00 PM,EASTERN GREY KANGAROO,-35.28282473,149.0792115,POINT (149.0792115 -35.28282473)
06/30/2016 11:12:00 AM,EASTERN GREY KANGAROO,-35.42845728,149.0844298,POINT (149.0844298 -35.42845728)
09/29/2017 08:27:00 PM,EASTERN GREY KANGAROO,-35.22310335,149.0411321,POINT (149.0411321 -35.22310335)
05/10/2018 11:25:00 AM,EASTERN GREY KANGAROO,-35.38163196,149.1163921,POINT (149.1163921 -35.38163196)
05/06/2020 02:54:00 PM,EASTERN GREY KANGAROO,-35.33161232,149.2264506,POINT (149.2264506 -35.33161232)
12/24/2021 10:54:00 AM,EASTERN GREY KANGAROO,-35.45122658,149.1186931,POINT (149.1186931 -35.45122658)
09/30/2019 12:57:00 PM,EASTERN GREY KANGAROO,-35.31210893,149.0711431,POINT (149.0711431 -35.31210893)
08/08/2018 09:41:00 AM,EASTERN GREY KANGAROO,-35.39895705,149.1281373,POINT (149.1281373 -35.39895705)
11/18/2019 08:36:00 AM,EASTERN GREY KANGAROO,-35.21096712,149.1745783,POINT (149.1745783 -35.21096712)
07/29/2019 01:52:00 PM,EASTERN GREY KANGAROO,-35.27503027,149.1269652,POINT (149.1269652 -35.27503027)
11/12/2019 07:09:00 PM,WALLAROO,-35.29505067,149.1590832,POINT (149.1590832 -35.29505067)
02/13/2022 08:42:00 PM,EASTERN GREY KANGAROO,-35.35327003,149.1002756,POINT (149.1002756 -35.35327003)
12/31/2019 05:28:00 AM,EASTERN GREY KANGAROO,-35.29317631,149.1710907,POINT (149.1710907 -35.29317631)
01/18/2018 07:52:00 AM,EASTERN GREY KANGAROO,-35.34046758,149.1263932,POINT (149.1263932 -35.34046758)
07/29/2016 02:43:00 PM,EASTERN GREY KANGAROO,-35.39260675,149.1031372,POINT (149.1031372 -35.39260675)
08/10/2020 08:28:00 AM,EASTERN GREY KANGAROO,-35.33359442,149.0680812,POINT (149.0680812 -35.33359442)
07/29/2019 03:48:00 PM,EASTERN GREY KANGAROO,-35.37438459,149.098739,POINT (149.098739 -35.37438459)
09/05/2017 06:05:00 PM,EASTERN GREY KANGAROO,-35.31939808,149.1469485,POINT (149.1469485 -35.31939808)
10/17/2016 07:44:00 AM,EASTERN GREY KANGAROO,-35.22927833,149.1154626,POINT (149.1154626 -35.22927833)
05/27/2016 08:52:00 PM,EASTERN GREY KANGAROO,-35.42390585,149.1411998,POINT (149.1411998 -35.42390585)
03/01/2016 02:13:00 PM,BROWN SNAKE,-35.31280017,149.1465576,POINT (149.1465576 -35.31280017)
12/06/2019 09:01:00 AM,EASTERN GREY KANGAROO,-35.21064314,149.1902183,POINT (149.1902183 -35.21064314)
02/10/2020 06:22:00 PM,EASTERN GREY KANGAROO,-35.33485879,149.0256756,POINT (149.0256756 -35.33485879)
06/15/2022 02:34:00 PM,EASTERN GREY KANGAROO,-35.34074663,149.1273177,POINT (149.1273177 -35.34074663)
04/04/2019 12:02:00 AM,EASTERN GREY KANGAROO,-35.28805133,149.1674378,POINT (149.1674378 -35.28805133)
10/02/2019 09:14:00 AM,EASTERN GREY KANGAROO,-35.32064512,149.211835,POINT (149.211835 -35.32064512)
07/06/2021 12:19:00 PM,EASTERN GREY KANGAROO,-35.40360186,149.0646838,POINT (149.0646838 -35.40360186)
06/05/2016 08:44:00 AM,EASTERN GREY KANGAROO,-35.22254786,149.0300612,POINT (149.0300612 -35.22254786)
06/09/2018 02:19:00 PM,EASTERN GREY KANGAROO,-35.40444194,149.1089056,POINT (149.1089056 -35.40444194)
12/20/2019 11:52:00 PM,EASTERN GREY KANGAROO,-35.46118685,149.0975711,POINT (149.0975711 -35.46118685)
09/28/2019 12:13:00 PM,EASTERN GREY KANGAROO,-35.31305516,149.084621,POINT (149.084621 -35.31305516)
05/05/2016 12:41:00 PM,EASTERN GREY KANGAROO,-35.23559696,149.1664929,POINT (149.1664929 -35.23559696)
04/12/2017 08:07:00 AM,EASTERN GREY KANGAROO,-35.18465433,149.1009871,POINT (149.1009871 -35.18465433)
08/25/2017 08:00:00 AM,EASTERN GREY KANGAROO,-35.3439427,149.1024156,POINT (149.1024156 -35.3439427)
05/06/2019 11:14:00 AM,EASTERN GREY KANGAROO,-35.27686656,149.1442008,POINT (149.1442008 -35.27686656)
